,pokemon_id,version_group_id,pokemon_move_method_id,level,order,mastery,move_name
1500,59,1,1,1,2.0,,Ember
1501,59,1,4,0,,,Body-Slam
1502,59,1,4,0,,,Take-Down
1503,59,1,4,0,,,Double-Edge
1504,59,1,4,0,,,Hyper-Beam
1505,59,1,4,0,,,Dragon-Rage
1506,59,1,4,0,,,Dig
1507,59,1,4,0,,,Toxic
1508,59,1,4,0,,,Rage
1509,59,1,4,0,,,Teleport
1510,59,1,4,0,,,Mimic
1511,59,1,4,0,,,Double-Team
1512,59,1,4,0,,,Reflect
1513,59,1,4,0,,,Bide
1514,59,1,4,0,,,Fire-Blast
1515,59,1,4,0,,,Swift
1516,59,1,4,0,,,Skull-Bash
1517,59,1,4,0,,,Rest
1518,59,1,4,0,,,Substitute
1519,60,1,1,1,,,Bubble
1520,60,1,1,16,,,Hypnosis
1521,60,1,1,19,,,Water-Gun
1522,60,1,1,25,,,Double-Slap
1523,60,1,1,31,,,Body-Slam
1524,60,1,1,38,,,Amnesia
1525,60,1,1,45,,,Hydro-Pump
1526,60,1,4,0,,,Body-Slam
1527,60,1,4,0,,,Take-Down
1528,60,1,4,0,,,Double-Edge
1529,60,1,4,0,,,Water-Gun
1530,60,1,4,0,,,Surf
1531,60,1,4,0,,,Ice-Beam
1532,60,1,4,0,,,Blizzard
1533,60,1,4,0,,,Bubble-Beam
1534,60,1,4,0,,,Toxic
1535,60,1,4,0,,,Psychic
1536,60,1,4,0,,,Rage
1537,60,1,4,0,,,Mimic
1538,60,1,4,0,,,Double-Team
1539,60,1,4,0,,,Bide
1540,60,1,4,0,,,Skull-Bash
1541,60,1,4,0,,,Psywave
1542,60,1,4,0,,,Rest
1543,60,1,4,0,,,Substitute
1544,61,1,1,1,3.0,,Water-Gun
1545,61,1,1,1,2.0,,Hypnosis
1546,61,1,1,1,1.0,,Bubble
1547,61,1,1,16,,,Hypnosis
1548,61,1,1,19,,,Water-Gun
1549,61,1,1,26,,,Double-Slap
1550,61,1,1,33,,,Body-Slam
1551,61,1,1,41,,,Amnesia
1552,61,1,1,49,,,Hydro-Pump
1553,61,1,4,0,,,Mega-Punch
1554,61,1,4,0,,,Mega-Kick
1555,61,1,4,0,,,Body-Slam
1556,61,1,4,0,,,Take-Down
1557,61,1,4,0,,,Double-Edge
1558,61,1,4,0,,,Water-Gun
1559,61,1,4,0,,,Surf
1560,61,1,4,0,,,Ice-Beam
1561,61,1,4,0,,,Blizzard
1562,61,1,4,0,,,Bubble-Beam
1563,61,1,4,0,,,Submission
1564,61,1,4,0,,,Counter
1565,61,1,4,0,,,Seismic-Toss
1566,61,1,4,0,,,Strength
1567,61,1,4,0,,,Earthquake
1568,61,1,4,0,,,Fissure
1569,61,1,4,0,,,Toxic
1570,61,1,4,0,,,Psychic
1571,61,1,4,0,,,Rage
1572,61,1,4,0,,,Mimic
1573,61,1,4,0,,,Double-Team
1574,61,1,4,0,,,Bide
1575,61,1,4,0,,,Metronome
1576,61,1,4,0,,,Skull-Bash
1577,61,1,4,0,,,Psywave
1578,61,1,4,0,,,Rest
1579,61,1,4,0,,,Substitute
1580,62,1,1,1,3.0,,Double-Slap
1581,62,1,1,1,4.0,,Body-Slam
1582,62,1,1,1,2.0,,Water-Gun
1583,62,1,1,1,1.0,,Hypnosis
1584,62,1,1,16,,,Hypnosis
1585,62,1,1,19,,,Water-Gun
1586,62,1,4,0,,,Mega-Punch
1587,62,1,4,0,,,Mega-Kick
1588,62,1,4,0,,,Body-Slam
1589,62,1,4,0,,,Take-Down
1590,62,1,4,0,,,Double-Edge
1591,62,1,4,0,,,Water-Gun
1592,62,1,4,0,,,Surf
1593,62,1,4,0,,,Ice-Beam
1594,62,1,4,0,,,Blizzard
1595,62,1,4,0,,,Bubble-Beam
1596,62,1,4,0,,,Hyper-Beam
1597,62,1,4,0,,,Submission
1598,62,1,4,0,,,Counter
1599,62,1,4,0,,,Seismic-Toss
1600,62,1,4,0,,,Strength
1601,62,1,4,0,,,Earthquake
1602,62,1,4,0,,,Fissure
1603,62,1,4,0,,,Toxic
1604,62,1,4,0,,,Psychic
1605,62,1,4,0,,,Rage
1606,62,1,4,0,,,Mimic
1607,62,1,4,0,,,Double-Team
1608,62,1,4,0,,,Bide
1609,62,1,4,0,,,Metronome
1610,62,1,4,0,,,Skull-Bash
1611,62,1,4,0,,,Psywave
1612,62,1,4,0,,,Rest
1613,62,1,4,0,,,Substitute
1614,63,1,1,1,,,Teleport
1615,63,1,4,0,,,Mega-Punch
1616,63,1,4,0,,,Mega-Kick
1617,63,1,4,0,,,Body-Slam
1618,63,1,4,0,,,Take-Down
1619,63,1,4,0,,,Double-Edge
1620,63,1,4,0,,,Submission
1621,63,1,4,0,,,Counter
1622,63,1,4,0,,,Seismic-Toss
1623,63,1,4,0,,,Thunder-Wave
1624,63,1,4,0,,,Toxic
1625,63,1,4,0,,,Psychic
1626,63,1,4,0,,,Rage
1627,63,1,4,0,,,Teleport
1628,63,1,4,0,,,Mimic
1629,63,1,4,0,,,Double-Team
1630,63,1,4,0,,,Reflect
1631,63,1,4,0,,,Bide
1632,63,1,4,0,,,Metronome
1633,63,1,4,0,,,Skull-Bash
1634,63,1,4,0,,,Flash
1635,63,1,4,0,,,Psywave
1636,63,1,4,0,,,Rest
1637,63,1,4,0,,,Tri-Attack
1638,63,1,4,0,,,Substitute
1639,64,1,1,1,3.0,,Disable
1640,64,1,1,1,2.0,,Confusion
1641,64,1,1,1,1.0,,Teleport
1642,64,1,1,16,,,Confusion
1643,64,1,1,20,,,Disable
1644,64,1,1,27,,,Psybeam
1645,64,1,1,31,,,Recover
1646,64,1,1,38,,,Psychic
1647,64,1,1,42,,,Reflect
1648,64,1,4,0,,,Mega-Punch
1649,64,1,4,0,,,Mega-Kick
1650,64,1,4,0,,,Body-Slam
1651,64,1,4,0,,,Take-Down
1652,64,1,4,0,,,Double-Edge
1653,64,1,4,0,,,Submission
1654,64,1,4,0,,,Counter
1655,64,1,4,0,,,Seismic-Toss
1656,64,1,4,0,,,Thunder-Wave
1657,64,1,4,0,,,Dig
1658,64,1,4,0,,,Toxic
1659,64,1,4,0,,,Psychic
1660,64,1,4,0,,,Rage
1661,64,1,4,0,,,Teleport
1662,64,1,4,0,,,Mimic
1663,64,1,4,0,,,Double-Team
1664,64,1,4,0,,,Reflect
1665,64,1,4,0,,,Bide
1666,64,1,4,0,,,Metronome
1667,64,1,4,0,,,Skull-Bash
1668,64,1,4,0,,,Flash
1669,64,1,4,0,,,Psywave
1670,64,1,4,0,,,Rest
1671,64,1,4,0,,,Tri-Attack
1672,64,1,4,0,,,Substitute
1673,65,1,1,1,3.0,,Disable
1674,65,1,1,1,2.0,,Confusion
1675,65,1,1,1,1.0,,Teleport
1676,65,1,1,16,,,Confusion
1677,65,1,1,20,,,Disable
1678,65,1,1,27,,,Psybeam
1679,65,1,1,31,,,Recover
1680,65,1,1,38,,,Psychic
1681,65,1,1,42,,,Reflect
1682,65,1,4,0,,,Mega-Punch
1683,65,1,4,0,,,Mega-Kick
1684,65,1,4,0,,,Body-Slam
1685,65,1,4,0,,,Take-Down
1686,65,1,4,0,,,Double-Edge
1687,65,1,4,0,,,Hyper-Beam
1688,65,1,4,0,,,Submission
1689,65,1,4,0,,,Counter
1690,65,1,4,0,,,Seismic-Toss
1691,65,1,4,0,,,Thunder-Wave
1692,65,1,4,0,,,Dig
1693,65,1,4,0,,,Toxic
1694,65,1,4,0,,,Psychic
1695,65,1,4,0,,,Rage
1696,65,1,4,0,,,Teleport
1697,65,1,4,0,,,Mimic
1698,65,1,4,0,,,Double-Team
1699,65,1,4,0,,,Reflect
1700,65,1,4,0,,,Bide
1701,65,1,4,0,,,Metronome
1702,65,1,4,0,,,Skull-Bash
1703,65,1,4,0,,,Flash
1704,65,1,4,0,,,Psywave
1705,65,1,4,0,,,Rest
1706,65,1,4,0,,,Tri-Attack
1707,65,1,4,0,,,Substitute
1708,66,1,1,1,,,Karate-Chop
1709,66,1,1,20,,,Low-Kick
1710,66,1,1,25,,,Leer
1711,66,1,1,32,,,Focus-Energy
1712,66,1,1,39,,,Seismic-Toss
1713,66,1,1,46,,,Submission
1714,66,1,4,0,,,Mega-Punch
1715,66,1,4,0,,,Mega-Kick
1716,66,1,4,0,,,Body-Slam
1717,66,1,4,0,,,Take-Down
1718,66,1,4,0,,,Double-Edge
1719,66,1,4,0,,,Submission
1720,66,1,4,0,,,Counter
1721,66,1,4,0,,,Seismic-Toss
1722,66,1,4,0,,,Strength
1723,66,1,4,0,,,Earthquake
1724,66,1,4,0,,,Fissure
1725,66,1,4,0,,,Dig
1726,66,1,4,0,,,Toxic
1727,66,1,4,0,,,Rage
1728,66,1,4,0,,,Mimic
1729,66,1,4,0,,,Double-Team
1730,66,1,4,0,,,Bide
1731,66,1,4,0,,,Metronome
1732,66,1,4,0,,,Fire-Blast
1733,66,1,4,0,,,Skull-Bash
1734,66,1,4,0,,,Rest
1735,66,1,4,0,,,Rock-Slide
1736,66,1,4,0,,,Substitute
1737,67,1,1,1,1.0,,Karate-Chop
1738,67,1,1,1,3.0,,Leer
1739,67,1,1,1,2.0,,Low-Kick
1740,67,1,1,20,,,Low-Kick
1741,67,1,1,25,,,Leer
1742,67,1,1,36,,,Focus-Energy
1743,67,1,1,44,,,Seismic-Toss
1744,67,1,1,52,,,Submission
1745,67,1,4,0,,,Mega-Punch
1746,67,1,4,0,,,Mega-Kick
1747,67,1,4,0,,,Body-Slam
1748,67,1,4,0,,,Take-Down
1749,67,1,4,0,,,Double-Edge
1750,67,1,4,0,,,Submission
1751,67,1,4,0,,,Counter
1752,67,1,4,0,,,Seismic-Toss
1753,67,1,4,0,,,Strength
1754,67,1,4,0,,,Earthquake
1755,67,1,4,0,,,Fissure
1756,67,1,4,0,,,Dig
1757,67,1,4,0,,,Toxic
1758,67,1,4,0,,,Rage
1759,67,1,4,0,,,Mimic
1760,67,1,4,0,,,Double-Team
1761,67,1,4,0,,,Bide
1762,67,1,4,0,,,Metronome
1763,67,1,4,0,,,Fire-Blast
1764,67,1,4,0,,,Skull-Bash
1765,67,1,4,0,,,Rest
1766,67,1,4,0,,,Rock-Slide
1767,67,1,4,0,,,Substitute
1768,68,1,1,1,1.0,,Karate-Chop
1769,68,1,1,1,3.0,,Leer
1770,68,1,1,1,2.0,,Low-Kick
1771,68,1,1,20,,,Low-Kick
1772,68,1,1,25,,,Leer
1773,68,1,1,36,,,Focus-Energy
1774,68,1,1,44,,,Seismic-Toss
1775,68,1,1,52,,,Submission
1776,68,1,4,0,,,Mega-Punch
1777,68,1,4,0,,,Mega-Kick
1778,68,1,4,0,,,Body-Slam
1779,68,1,4,0,,,Take-Down
1780,68,1,4,0,,,Double-Edge
1781,68,1,4,0,,,Hyper-Beam
1782,68,1,4,0,,,Submission
1783,68,1,4,0,,,Counter
1784,68,1,4,0,,,Seismic-Toss
1785,68,1,4,0,,,Strength
1786,68,1,4,0,,,Earthquake
1787,68,1,4,0,,,Fissure
1788,68,1,4,0,,,Dig
1789,68,1,4,0,,,Toxic
1790,68,1,4,0,,,Rage
1791,68,1,4,0,,,Mimic
1792,68,1,4,0,,,Double-Team
1793,68,1,4,0,,,Bide
1794,68,1,4,0,,,Metronome
1795,68,1,4,0,,,Fire-Blast
1796,68,1,4,0,,,Skull-Bash
1797,68,1,4,0,,,Rest
1798,68,1,4,0,,,Rock-Slide
1799,68,1,4,0,,,Substitute
1800,69,1,1,1,1.0,,Vine-Whip
1801,69,1,1,1,2.0,,Growth
1802,69,1,1,13,,,Wrap
1803,69,1,1,15,,,Poison-Powder
1804,69,1,1,18,,,Sleep-Powder
1805,69,1,1,21,,,Stun-Spore
1806,69,1,1,26,,,Acid
1807,69,1,1,33,,,Razor-Leaf
1808,69,1,1,42,,,Slam
1809,69,1,4,0,,,Swords-Dance
1810,69,1,4,0,,,Cut
1811,69,1,4,0,,,Take-Down
1812,69,1,4,0,,,Double-Edge
1813,69,1,4,0,,,Mega-Drain
1814,69,1,4,0,,,Solar-Beam
1815,69,1,4,0,,,Toxic
1816,69,1,4,0,,,Rage
1817,69,1,4,0,,,Mimic
1818,69,1,4,0,,,Double-Team
1819,69,1,4,0,,,Reflect
1820,69,1,4,0,,,Bide
1821,69,1,4,0,,,Rest
1822,69,1,4,0,,,Substitute
1823,70,1,1,1,1.0,,Vine-Whip
1824,70,1,1,1,3.0,,Wrap
1825,70,1,1,1,2.0,,Growth
1826,70,1,1,13,,,Wrap
1827,70,1,1,15,,,Poison-Powder
1828,70,1,1,18,,,Sleep-Powder
1829,70,1,1,23,,,Stun-Spore
1830,70,1,1,29,,,Acid
1831,70,1,1,38,,,Razor-Leaf
1832,70,1,1,49,,,Slam
1833,70,1,4,0,,,Swords-Dance
1834,70,1,4,0,,,Cut
1835,70,1,4,0,,,Take-Down
1836,70,1,4,0,,,Double-Edge
1837,70,1,4,0,,,Mega-Drain
1838,70,1,4,0,,,Solar-Beam
1839,70,1,4,0,,,Toxic
1840,70,1,4,0,,,Rage
1841,70,1,4,0,,,Mimic
1842,70,1,4,0,,,Double-Team
1843,70,1,4,0,,,Reflect
1844,70,1,4,0,,,Bide
1845,70,1,4,0,,,Rest
1846,70,1,4,0,,,Substitute
1847,71,1,1,1,3.0,,Acid
1848,71,1,1,1,4.0,,Razor-Leaf
1849,71,1,1,1,2.0,,Stun-Spore
1850,71,1,1,1,1.0,,Sleep-Powder
1851,71,1,1,13,,,Wrap
1852,71,1,1,15,,,Poison-Powder
1853,71,1,1,18,,,Sleep-Powder
1854,71,1,4,0,,,Swords-Dance
1855,71,1,4,0,,,Cut
1856,71,1,4,0,,,Body-Slam
1857,71,1,4,0,,,Take-Down
1858,71,1,4,0,,,Double-Edge
1859,71,1,4,0,,,Hyper-Beam
1860,71,1,4,0,,,Mega-Drain
1861,71,1,4,0,,,Solar-Beam
1862,71,1,4,0,,,Toxic
1863,71,1,4,0,,,Rage
1864,71,1,4,0,,,Mimic
1865,71,1,4,0,,,Double-Team
1866,71,1,4,0,,,Reflect
1867,71,1,4,0,,,Bide
1868,71,1,4,0,,,Rest
1869,71,1,4,0,,,Substitute
1870,72,1,1,1,,,Acid
1871,72,1,1,7,,,Supersonic
1872,72,1,1,13,,,Wrap
1873,72,1,1,18,,,Poison-Sting
1874,72,1,1,22,,,Water-Gun
1875,72,1,1,27,,,Constrict
1876,72,1,1,33,,,Barrier
1877,72,1,1,40,,,Screech
1878,72,1,1,48,,,Hydro-Pump
1879,72,1,4,0,,,Swords-Dance
1880,72,1,4,0,,,Cut
1881,72,1,4,0,,,Take-Down
1882,72,1,4,0,,,Double-Edge
1883,72,1,4,0,,,Water-Gun
1884,72,1,4,0,,,Surf
1885,72,1,4,0,,,Ice-Beam
1886,72,1,4,0,,,Blizzard
1887,72,1,4,0,,,Bubble-Beam
1888,72,1,4,0,,,Mega-Drain
1889,72,1,4,0,,,Toxic
1890,72,1,4,0,,,Rage
1891,72,1,4,0,,,Mimic
1892,72,1,4,0,,,Double-Team
1893,72,1,4,0,,,Reflect
1894,72,1,4,0,,,Bide
1895,72,1,4,0,,,Skull-Bash
1896,72,1,4,0,,,Rest
1897,72,1,4,0,,,Substitute
1898,73,1,1,1,3.0,,Wrap
1899,73,1,1,1,2.0,,Supersonic
1900,73,1,1,1,1.0,,Acid
1901,73,1,1,7,,,Supersonic
1902,73,1,1,13,,,Wrap
1903,73,1,1,18,,,Poison-Sting
1904,73,1,1,22,,,Water-Gun
1905,73,1,1,27,,,Constrict
1906,73,1,1,35,,,Barrier
1907,73,1,1,43,,,Screech
1908,73,1,1,50,,,Hydro-Pump
1909,73,1,4,0,,,Swords-Dance
1910,73,1,4,0,,,Cut
1911,73,1,4,0,,,Take-Down
1912,73,1,4,0,,,Double-Edge
1913,73,1,4,0,,,Water-Gun
1914,73,1,4,0,,,Surf
1915,73,1,4,0,,,Ice-Beam
1916,73,1,4,0,,,Blizzard
1917,73,1,4,0,,,Bubble-Beam
1918,73,1,4,0,,,Hyper-Beam
1919,73,1,4,0,,,Mega-Drain
1920,73,1,4,0,,,Toxic
1921,73,1,4,0,,,Rage
1922,73,1,4,0,,,Mimic
1923,73,1,4,0,,,Double-Team
1924,73,1,4,0,,,Reflect
1925,73,1,4,0,,,Bide
1926,73,1,4,0,,,Skull-Bash
1927,73,1,4,0,,,Rest
1928,73,1,4,0,,,Substitute
1929,74,1,1,1,,,Tackle
1930,74,1,1,11,,,Defense-Curl
1931,74,1,1,16,,,Rock-Throw
1932,74,1,1,21,,,Self-Destruct
1933,74,1,1,26,,,Harden
1934,74,1,1,31,,,Earthquake
1935,74,1,1,36,,,Explosion
1936,74,1,4,0,,,Mega-Punch
1937,74,1,4,0,,,Body-Slam
1938,74,1,4,0,,,Take-Down
1939,74,1,4,0,,,Double-Edge
1940,74,1,4,0,,,Submission
1941,74,1,4,0,,,Counter
1942,74,1,4,0,,,Seismic-Toss
1943,74,1,4,0,,,Strength
1944,74,1,4,0,,,Earthquake
1945,74,1,4,0,,,Fissure
1946,74,1,4,0,,,Dig
1947,74,1,4,0,,,Toxic
1948,74,1,4,0,,,Rage
1949,74,1,4,0,,,Mimic
1950,74,1,4,0,,,Double-Team
1951,74,1,4,0,,,Bide
1952,74,1,4,0,,,Metronome
1953,74,1,4,0,,,Self-Destruct
1954,74,1,4,0,,,Fire-Blast
1955,74,1,4,0,,,Explosion
1956,74,1,4,0,,,Rest
1957,74,1,4,0,,,Rock-Slide
1958,74,1,4,0,,,Substitute
1959,75,1,1,1,1.0,,Tackle
1960,75,1,1,1,2.0,,Defense-Curl
1961,75,1,1,11,,,Defense-Curl
1962,75,1,1,16,,,Rock-Throw
1963,75,1,1,21,,,Self-Destruct
1964,75,1,1,29,,,Harden
1965,75,1,1,36,,,Earthquake
1966,75,1,1,43,,,Explosion
1967,75,1,4,0,,,Mega-Punch
1968,75,1,4,0,,,Body-Slam
1969,75,1,4,0,,,Take-Down
1970,75,1,4,0,,,Double-Edge
1971,75,1,4,0,,,Submission
1972,75,1,4,0,,,Counter
1973,75,1,4,0,,,Seismic-Toss
1974,75,1,4,0,,,Strength
1975,75,1,4,0,,,Earthquake
1976,75,1,4,0,,,Fissure
1977,75,1,4,0,,,Dig
1978,75,1,4,0,,,Toxic
1979,75,1,4,0,,,Rage
1980,75,1,4,0,,,Mimic
1981,75,1,4,0,,,Double-Team
1982,75,1,4,0,,,Bide
1983,75,1,4,0,,,Metronome
1984,75,1,4,0,,,Self-Destruct
1985,75,1,4,0,,,Fire-Blast
1986,75,1,4,0,,,Explosion
1987,75,1,4,0,,,Rest
1988,75,1,4,0,,,Rock-Slide
1989,75,1,4,0,,,Substitute
1990,76,1,1,1,1.0,,Tackle
1991,76,1,1,1,2.0,,Defense-Curl
1992,76,1,1,11,,,Defense-Curl
1993,76,1,1,16,,,Rock-Throw
1994,76,1,1,21,,,Self-Destruct
1995,76,1,1,29,,,Harden
1996,76,1,1,36,,,Earthquake
1997,76,1,1,43,,,Explosion
1998,76,1,4,0,,,Mega-Punch
1999,76,1,4,0,,,Mega-Kick
2000,76,1,4,0,,,Body-Slam
2001,76,1,4,0,,,Take-Down
2002,76,1,4,0,,,Double-Edge
2003,76,1,4,0,,,Hyper-Beam
2004,76,1,4,0,,,Submission
2005,76,1,4,0,,,Counter
2006,76,1,4,0,,,Seismic-Toss
2007,76,1,4,0,,,Strength
2008,76,1,4,0,,,Earthquake
2009,76,1,4,0,,,Fissure
2010,76,1,4,0,,,Dig
2011,76,1,4,0,,,Toxic
2012,76,1,4,0,,,Rage
2013,76,1,4,0,,,Mimic
2014,76,1,4,0,,,Double-Team
2015,76,1,4,0,,,Bide
2016,76,1,4,0,,,Metronome
2017,76,1,4,0,,,Self-Destruct
2018,76,1,4,0,,,Fire-Blast
2019,76,1,4,0,,,Explosion
2020,76,1,4,0,,,Rest
2021,76,1,4,0,,,Rock-Slide
2022,76,1,4,0,,,Substitute
2023,77,1,1,1,,,Ember
2024,77,1,1,30,,,Tail-Whip
2025,77,1,1,32,,,Stomp
2026,77,1,1,35,,,Growl
2027,77,1,1,39,,,Fire-Spin
2028,77,1,1,43,,,Take-Down
2029,77,1,1,48,,,Agility
2030,77,1,4,0,,,Horn-Drill
2031,77,1,4,0,,,Body-Slam
2032,77,1,4,0,,,Take-Down
2033,77,1,4,0,,,Double-Edge
2034,77,1,4,0,,,Toxic
2035,77,1,4,0,,,Rage
2036,77,1,4,0,,,Mimic
2037,77,1,4,0,,,Double-Team
2038,77,1,4,0,,,Reflect
2039,77,1,4,0,,,Bide
2040,77,1,4,0,,,Fire-Blast
2041,77,1,4,0,,,Swift
2042,77,1,4,0,,,Skull-Bash
2043,77,1,4,0,,,Rest
2044,77,1,4,0,,,Substitute
2045,78,1,1,1,3.0,,Stomp
2046,78,1,1,1,2.0,,Tail-Whip
2047,78,1,1,1,4.0,,Growl
2048,78,1,1,1,1.0,,Ember
2049,78,1,1,30,,,Tail-Whip
2050,78,1,1,32,,,Stomp
2051,78,1,1,35,,,Growl
2052,78,1,1,39,,,Fire-Spin
2053,78,1,1,47,,,Take-Down
2054,78,1,1,55,,,Agility
2055,78,1,4,0,,,Horn-Drill
2056,78,1,4,0,,,Body-Slam
2057,78,1,4,0,,,Take-Down
2058,78,1,4,0,,,Double-Edge
2059,78,1,4,0,,,Hyper-Beam
2060,78,1,4,0,,,Toxic
2061,78,1,4,0,,,Rage
2062,78,1,4,0,,,Mimic
2063,78,1,4,0,,,Double-Team
2064,78,1,4,0,,,Reflect
2065,78,1,4,0,,,Bide
2066,78,1,4,0,,,Fire-Blast
2067,78,1,4,0,,,Swift
2068,78,1,4,0,,,Skull-Bash
2069,78,1,4,0,,,Rest
2070,78,1,4,0,,,Substitute
2071,79,1,1,1,,,Confusion
2072,79,1,1,18,,,Disable
2073,79,1,1,22,,,Headbutt
2074,79,1,1,27,,,Growl
2075,79,1,1,33,,,Water-Gun
2076,79,1,1,40,,,Amnesia
2077,79,1,1,48,,,Psychic
2078,79,1,4,0,,,Pay-Day
2079,79,1,4,0,,,Body-Slam
2080,79,1,4,0,,,Take-Down
2081,79,1,4,0,,,Double-Edge
2082,79,1,4,0,,,Water-Gun
2083,79,1,4,0,,,Surf
2084,79,1,4,0,,,Ice-Beam
2085,79,1,4,0,,,Blizzard
2086,79,1,4,0,,,Bubble-Beam
2087,79,1,4,0,,,Strength
2088,79,1,4,0,,,Thunder-Wave
2089,79,1,4,0,,,Earthquake
2090,79,1,4,0,,,Fissure
2091,79,1,4,0,,,Dig
2092,79,1,4,0,,,Toxic
2093,79,1,4,0,,,Psychic
2094,79,1,4,0,,,Rage
2095,79,1,4,0,,,Teleport
2096,79,1,4,0,,,Mimic
2097,79,1,4,0,,,Double-Team
2098,79,1,4,0,,,Reflect
2099,79,1,4,0,,,Bide
2100,79,1,4,0,,,Fire-Blast
2101,79,1,4,0,,,Swift
2102,79,1,4,0,,,Skull-Bash
2103,79,1,4,0,,,Flash
2104,79,1,4,0,,,Psywave
2105,79,1,4,0,,,Rest
2106,79,1,4,0,,,Tri-Attack
2107,79,1,4,0,,,Substitute
2108,80,1,1,1,3.0,,Headbutt
2109,80,1,1,1,2.0,,Disable
2110,80,1,1,1,1.0,,Confusion
2111,80,1,1,18,,,Disable
2112,80,1,1,22,,,Headbutt
2113,80,1,1,27,,,Growl
2114,80,1,1,33,,,Water-Gun
2115,80,1,1,37,,,Withdraw
2116,80,1,1,44,,,Amnesia
2117,80,1,1,55,,,Psychic
2118,80,1,4,0,,,Mega-Punch
2119,80,1,4,0,,,Pay-Day
2120,80,1,4,0,,,Mega-Kick
2121,80,1,4,0,,,Body-Slam
2122,80,1,4,0,,,Take-Down
2123,80,1,4,0,,,Double-Edge
2124,80,1,4,0,,,Water-Gun
2125,80,1,4,0,,,Surf
2126,80,1,4,0,,,Ice-Beam
2127,80,1,4,0,,,Blizzard
2128,80,1,4,0,,,Bubble-Beam
2129,80,1,4,0,,,Hyper-Beam
2130,80,1,4,0,,,Submission
2131,80,1,4,0,,,Counter
2132,80,1,4,0,,,Seismic-Toss
2133,80,1,4,0,,,Strength
2134,80,1,4,0,,,Thunder-Wave
2135,80,1,4,0,,,Earthquake
2136,80,1,4,0,,,Fissure
2137,80,1,4,0,,,Dig
2138,80,1,4,0,,,Toxic
2139,80,1,4,0,,,Psychic
2140,80,1,4,0,,,Rage
2141,80,1,4,0,,,Teleport
2142,80,1,4,0,,,Mimic
2143,80,1,4,0,,,Double-Team
2144,80,1,4,0,,,Reflect
2145,80,1,4,0,,,Bide
2146,80,1,4,0,,,Fire-Blast
2147,80,1,4,0,,,Swift
2148,80,1,4,0,,,Skull-Bash
2149,80,1,4,0,,,Flash
2150,80,1,4,0,,,Psywave
2151,80,1,4,0,,,Rest
2152,80,1,4,0,,,Tri-Attack
2153,80,1,4,0,,,Substitute
2154,81,1,1,1,,,Tackle
2155,81,1,1,21,,,Sonic-Boom
2156,81,1,1,25,,,Thunder-Shock
2157,81,1,1,29,,,Supersonic
2158,81,1,1,35,,,Thunder-Wave
2159,81,1,1,41,,,Swift
2160,81,1,1,47,,,Screech
2161,81,1,4,0,,,Take-Down
2162,81,1,4,0,,,Double-Edge
2163,81,1,4,0,,,Thunderbolt
2164,81,1,4,0,,,Thunder-Wave
2165,81,1,4,0,,,Thunder
2166,81,1,4,0,,,Toxic
2167,81,1,4,0,,,Rage
2168,81,1,4,0,,,Teleport
2169,81,1,4,0,,,Mimic
2170,81,1,4,0,,,Double-Team
2171,81,1,4,0,,,Reflect
2172,81,1,4,0,,,Bide
2173,81,1,4,0,,,Swift
2174,81,1,4,0,,,Flash
2175,81,1,4,0,,,Rest
2176,81,1,4,0,,,Substitute
2177,82,1,1,1,1.0,,Tackle
2178,82,1,1,1,2.0,,Sonic-Boom
2179,82,1,1,1,3.0,,Thunder-Shock
2180,82,1,1,21,,,Sonic-Boom
2181,82,1,1,25,,,Thunder-Shock
2182,82,1,1,29,,,Supersonic
2183,82,1,1,38,,,Thunder-Wave
2184,82,1,1,46,,,Swift
2185,82,1,1,54,,,Screech
2186,82,1,4,0,,,Take-Down
2187,82,1,4,0,,,Double-Edge
2188,82,1,4,0,,,Hyper-Beam
2189,82,1,4,0,,,Thunderbolt
2190,82,1,4,0,,,Thunder-Wave
2191,82,1,4,0,,,Thunder
2192,82,1,4,0,,,Toxic
2193,82,1,4,0,,,Rage
2194,82,1,4,0,,,Teleport
2195,82,1,4,0,,,Mimic
2196,82,1,4,0,,,Double-Team
2197,82,1,4,0,,,Reflect
2198,82,1,4,0,,,Bide
2199,82,1,4,0,,,Swift
2200,82,1,4,0,,,Flash
2201,82,1,4,0,,,Rest
2202,82,1,4,0,,,Substitute
2203,83,1,1,1,2.0,,Sand-Attack
2204,83,1,1,1,1.0,,Peck
2205,83,1,1,7,,,Leer
2206,83,1,1,15,,,Fury-Attack
2207,83,1,1,23,,,Swords-Dance
2208,83,1,1,31,,,Agility
2209,83,1,1,39,,,Slash
2210,83,1,4,0,,,Razor-Wind
2211,83,1,4,0,,,Swords-Dance
2212,83,1,4,0,,,Cut
2213,83,1,4,0,,,Whirlwind
2214,83,1,4,0,,,Fly
2215,83,1,4,0,,,Body-Slam
2216,83,1,4,0,,,Take-Down
2217,83,1,4,0,,,Double-Edge
2218,83,1,4,0,,,Toxic
2219,83,1,4,0,,,Rage
2220,83,1,4,0,,,Mimic
2221,83,1,4,0,,,Double-Team
2222,83,1,4,0,,,Reflect
2223,83,1,4,0,,,Bide
2224,83,1,4,0,,,Swift
2225,83,1,4,0,,,Skull-Bash
2226,83,1,4,0,,,Rest
2227,83,1,4,0,,,Substitute
2228,84,1,1,1,,,Peck
2229,84,1,1,20,,,Growl
2230,84,1,1,24,,,Fury-Attack
